Date,MinTemp,MaxTemp,Humidity,Cloud,Temp,RainToday,RainTomorrow
1/17/2014,21.3,27.7,67,2,24.2,No,No
1/18/2014,19.3,28.7,65,0,25.1,No,No
1/19/2014,21.2,29.4,65,7,24.9,No,No
1/20/2014,21.7,25.9,71,6,24.1,No,Yes
1/21/2014,19.8,25,79,7,21.6,Yes,Yes
1/22/2014,19.8,22.8,74,7,21.8,Yes,No
1/23/2014,20.2,24.7,60,5,22.4,No,No
1/24/2014,19.7,26.3,69,8,23.9,No,Yes
1/25/2014,19.3,25.3,63,4,22.5,Yes,No
1/26/2014,17.2,22.3,77,7,18.1,No,No
1/27/2014,16,25.5,56,3,20.6,No,No
1/28/2014,19.6,26.5,45,1,24.7,No,No
1/29/2014,20.3,29.1,54,0,24.5,No,No
1/30/2014,21.7,27.9,56,3,25.2,No,No
1/31/2014,20.3,28.3,51,1,24.7,No,No
2/1/2014,21.7,28.7,72,6,23.6,No,No
2/2/2014,22.3,27.4,67,3,24.6,No,No
2/3/2014,21.3,27.1,55,1,24.9,No,No
2/4/2014,20.7,25.2,62,7,25.1,No,Yes
2/5/2014,17.5,24.5,59,6,20.6,Yes,Yes
2/6/2014,17.1,23.3,67,8,19.2,Yes,No
2/7/2014,15.5,25.4,63,1,19.6,No,No
2/8/2014,19.4,27.3,59,0,24.3,No,No
2/9/2014,20.6,27.6,63,2,24.6,No,No
2/10/2014,20.6,27.2,83,8,20.8,No,No
2/11/2014,20.1,27.7,72,8,22.4,No,No
2/12/2014,22.1,26.3,78,7,23.5,No,Yes
2/13/2014,21.5,27,66,4,25.1,Yes,No
2/14/2014,20.8,23.5,81,8,21.6,No,No
2/15/2014,20.9,24.9,88,8,21.5,No,Yes
2/16/2014,21.4,25,78,8,24.7,Yes,Yes
2/17/2014,18.4,26.4,90,7,19,Yes,No
2/18/2014,18.9,24.7,77,7,20.6,No,No
2/19/2014,20.5,29.1,81,7,23.8,No,Yes
2/20/2014,20.4,29.1,52,5,22.2,Yes,No
2/21/2014,18,27,33,1,21.1,No,No
2/22/2014,19.5,24.7,63,7,22,No,No
2/23/2014,19.6,26.5,50,1,23,No,No
2/24/2014,19.1,26.4,68,2,21.7,No,No
2/25/2014,19.5,26.7,72,3,23.2,No,No
2/26/2014,19.7,32.4,59,6,25.1,No,Yes
2/27/2014,20.3,22,82,7,21.7,Yes,Yes
2/28/2014,19.3,21.6,86,8,19.7,Yes,Yes
3/1/2014,18.2,22.7,90,7,19.6,Yes,Yes
3/2/2014,17.9,22.8,85,7,19.3,Yes,Yes
3/3/2014,18.8,26.3,70,3,21.7,Yes,Yes
3/4/2014,19,25.4,83,7,20.9,Yes,No
3/5/2014,18.1,27.5,69,1,21.9,No,Yes
3/6/2014,21,26.8,75,7,22.3,Yes,No
3/7/2014,19.3,26.9,69,4,23,No,No
3/8/2014,21.6,27.2,63,7,23.8,No,No
3/9/2014,19.6,27.1,68,4,22.8,No,No
3/10/2014,21.9,27.5,60,3,25.6,No,No
3/11/2014,19.6,27.8,67,1,22.8,No,No
3/12/2014,19.2,29.2,69,6,22.1,No,Yes
3/13/2014,18.5,27,81,6,19.6,Yes,No
3/14/2014,19.3,26.3,70,6,22.7,No,No
3/15/2014,19.5,26.6,64,4,22.5,No,Yes
3/16/2014,19.2,29.3,57,2,24.2,Yes,Yes
3/17/2014,15.1,28,47,1,19.4,Yes,No
3/18/2014,16.1,29.7,58,1,19.9,No,No
3/19/2014,19.6,27.9,66,1,23.9,No,No
3/20/2014,21.7,27,58,3,25.5,No,No
3/21/2014,20.4,26.8,75,7,21.7,No,No
3/22/2014,18.7,26.7,68,3,23.6,No,No
3/23/2014,20.3,27,70,3,23,No,No
3/24/2014,20.1,23.2,79,8,20.3,No,Yes
3/25/2014,17.1,25.2,82,1,19.8,Yes,No
3/26/2014,19.7,24.9,89,7,21.2,No,Yes
3/27/2014,20.6,22.2,89,8,21.2,Yes,Yes
3/28/2014,18,24.7,84,7,18.7,Yes,No
3/29/2014,18.7,25.7,80,6,20.6,No,No
3/30/2014,19.4,27,69,3,22.4,No,Yes
3/31/2014,17.5,25,79,3,19.6,Yes,No
4/1/2014,17.5,26.4,78,7,20.5,No,No
4/2/2014,18.1,26,91,2,18.9,No,No
4/3/2014,18.9,26.3,82,1,21.3,No,No
4/4/2014,19.9,22.3,82,8,20.4,No,Yes
4/5/2014,18,26,80,7,20.6,Yes,Yes
4/6/2014,17.2,21.7,86,7,19.2,Yes,Yes
4/7/2014,15.3,22.4,83,6,16.9,Yes,Yes
4/8/2014,17.2,23.2,77,7,19.6,Yes,No
4/9/2014,15.9,24.1,68,7,20.4,No,No
4/10/2014,17.8,24.7,74,7,20.2,No,Yes
4/11/2014,18.9,28,64,5,24.1,Yes,Yes
4/12/2014,17.9,21,76,7,19.1,Yes,Yes
4/13/2014,16,20.6,86,7,17.8,Yes,Yes
4/14/2014,13.5,21,64,6,17.2,Yes,Yes
4/15/2014,13.4,21.9,58,7,17.3,Yes,Yes
4/16/2014,14.3,23.3,69,5,17.7,Yes,No
4/17/2014,13.1,23.7,65,5,17.2,No,No
4/18/2014,13.5,26.5,68,2,16.7,No,No
4/19/2014,15,22.7,60,1,19.2,No,No
4/20/2014,13.2,22.9,61,3,16.3,No,No
4/21/2014,13.2,25.3,48,1,15.9,No,No
4/22/2014,12.4,25.8,67,7,15.8,No,No
4/23/2014,13.4,26.1,59,7,17.6,No,No
4/24/2014,14.1,29.9,53,6,19.3,No,Yes
4/25/2014,17.6,20.9,84,8,17.7,Yes,Yes
4/26/2014,15.5,23.1,72,7,18.2,Yes,No
4/27/2014,16.9,17.9,83,5,17.9,No,Yes
4/28/2014,15,20.6,75,6,17.4,Yes,No
4/29/2014,14.9,25.7,71,1,18.4,No,Yes
4/30/2014,18.2,25.3,83,7,18.6,Yes,No
5/1/2014,11.3,23,59,1,14.7,No,No
5/2/2014,13.3,22.2,71,2,16.1,No,Yes
5/3/2014,11.7,15.7,81,7,12.7,Yes,Yes
5/4/2014,10.8,20.5,61,5,15,Yes,No
5/5/2014,10.3,20.9,54,1,12.8,No,No
5/6/2014,10.7,23.4,58,5,14.6,No,No
5/7/2014,11.2,20.7,59,3,13.9,No,No
5/8/2014,11.1,21,66,2,14.2,No,Yes
5/9/2014,11.8,21.9,84,4,13.9,Yes,No
5/10/2014,12,24.8,80,3,14.5,No,No
5/11/2014,14.4,22.9,76,1,16.7,No,No
5/12/2014,12.6,23,73,3,16.7,No,Yes
5/13/2014,13.7,23,74,1,15.6,Yes,No
5/14/2014,12.6,23.2,78,1,14.8,No,No
5/15/2014,11.7,22.9,82,1,13.7,No,No
5/16/2014,12,25.3,75,0,14.6,No,No
5/17/2014,12,24.2,72,6,14.3,No,No
5/18/2014,13,24.8,69,7,14.8,No,No
5/19/2014,13.1,26.1,72,7,15.8,No,No
5/20/2014,14.4,25.5,69,7,16.2,No,No
5/21/2014,14.8,23.5,66,2,17.5,No,No
5/22/2014,13.1,27.1,82,1,14.9,No,No
5/23/2014,13.9,25.1,64,3,16.5,No,No
5/24/2014,15.7,25.2,62,2,17.7,No,No
5/25/2014,15.5,26.9,75,5,17.2,No,No
5/26/2014,14.1,23.6,81,6,16.3,No,No
5/27/2014,16,24,68,7,19.4,No,No
5/28/2014,17.1,24.1,54,1,19.3,No,No
5/29/2014,12.8,21.3,59,2,15.3,No,No
5/30/2014,14.5,21.4,71,6,15.9,No,Yes
5/31/2014,14.3,20.7,86,5,15.2,Yes,Yes
6/1/2014,14.8,20.7,87,7,17,Yes,No
6/2/2014,12.4,22.3,85,7,14.5,No,No
6/3/2014,10.5,20.3,70,1,13.2,No,No
6/4/2014,11.2,22.3,69,1,13.6,No,Yes
6/5/2014,13.6,19.8,91,8,15.3,Yes,Yes
6/6/2014,14.5,15.5,86,7,15.3,Yes,Yes
6/7/2014,10.1,19.4,67,2,12.2,Yes,No
6/8/2014,10.5,17.7,65,3,11.9,No,Yes
6/9/2014,8.6,18.4,71,1,10.4,Yes,Yes
6/10/2014,10.4,19.2,91,7,13,Yes,Yes
6/11/2014,10.4,19.6,86,6,11.9,Yes,No
6/12/2014,11.1,20.4,86,7,12.1,No,No
6/13/2014,10.7,20.9,85,7,11.8,No,Yes
6/14/2014,11.8,19.9,89,8,14.3,Yes,No
6/15/2014,10.3,17.2,65,7,13,No,No
6/16/2014,9.3,19.5,78,1,11.3,No,No
6/17/2014,10,19.8,63,1,13.5,No,No
6/18/2014,11.4,20.4,67,1,12.5,No,No
6/19/2014,10.6,21.5,81,3,12,No,No
6/20/2014,12,21.3,66,2,15.5,No,No
6/21/2014,10.5,21.9,79,1,11.8,No,No
6/22/2014,11.1,19.7,79,7,11.9,No,No
6/23/2014,10,16.6,76,7,13.5,No,No
6/24/2014,11.5,16.7,47,1,12.1,No,No
6/25/2014,11.1,18.1,45,1,14.8,No,No
6/26/2014,10.7,22.2,47,1,15.1,No,No
6/27/2014,10.4,21.2,68,7,12.1,No,No
6/28/2014,12,22.8,36,7,15.8,No,No
6/29/2014,10,16.4,45,1,12.1,No,No
6/30/2014,9.4,16.1,53,1,11.4,No,No
7/1/2014,8.9,19.1,64,1,10.1,No,No
7/2/2014,7.4,20.2,67,1,9.6,No,No
7/3/2014,6.7,18.3,71,1,9.1,No,No
7/4/2014,6.7,20.4,71,0,9.3,No,No
7/5/2014,8.2,18,62,1,10.1,No,No
7/6/2014,8.2,18.1,59,1,11.6,No,No
7/7/2014,8.3,19.5,59,1,10.7,No,No
7/8/2014,7.9,18.7,66,1,9,No,No
7/9/2014,6.6,21.3,49,0,11.9,No,No
7/10/2014,8.8,17.3,52,1,11.9,No,No
7/11/2014,9,18.5,58,1,11.8,No,No
7/12/2014,6.4,18.5,64,0,8.9,No,No
7/13/2014,6.5,16.3,54,1,8.2,No,No
7/14/2014,6.6,17.9,62,6,9.2,No,Yes
7/15/2014,9.2,15.6,88,7,11.5,Yes,Yes
7/16/2014,11.4,18.5,86,8,13.2,Yes,No
7/17/2014,9.5,19.9,56,1,13.1,No,No
7/18/2014,8.6,15.9,47,2,9.6,No,No
7/19/2014,8.5,14.9,50,6,10.1,No,No
7/20/2014,9.8,15.3,66,7,11.2,No,No
7/21/2014,8.9,18.3,69,7,9.9,No,No
7/22/2014,8.7,19,81,2,10.8,No,No
7/23/2014,8.9,18.9,87,3,10.7,No,No
7/24/2014,8.5,19.8,83,5,10.9,No,No
7/25/2014,9.6,18.8,82,7,11.5,No,Yes
7/26/2014,11.3,18.7,90,8,13,Yes,Yes
7/27/2014,9.4,21,65,1,11.9,Yes,No
7/28/2014,8.8,18.5,62,7,11.9,No,No
7/29/2014,11.8,23.3,49,7,14.9,No,No
7/30/2014,13,24,44,6,17.3,No,No
7/31/2014,13.9,25,40,1,17.7,No,No
8/1/2014,15.9,18.2,41,1,16.8,No,No
8/2/2014,7.2,16.1,45,1,9.6,No,No
8/3/2014,5.5,17.6,60,1,8.4,No,No
8/4/2014,6.4,17.2,69,3,9.9,No,No
8/5/2014,7.9,20.6,75,0,10,No,No
8/6/2014,6.5,22.4,64,1,9.7,No,No
8/7/2014,9.6,20.4,53,6,11.4,No,No
8/8/2014,9.1,18.1,76,7,10.9,No,No
8/9/2014,8.9,19.2,94,8,10.2,No,No
8/10/2014,9.9,23.2,46,6,12.7,No,No
8/11/2014,8.1,14.4,62,7,10.3,No,Yes
8/12/2014,6.3,15.4,84,7,8.9,Yes,Yes
8/13/2014,7.9,17,77,2,10.5,Yes,No
8/14/2014,6.4,19.3,64,1,9.5,No,No
8/15/2014,7.9,19,81,1,10.5,No,No
8/16/2014,8.7,16.8,86,7,10.3,No,Yes
8/17/2014,10.3,17.5,90,8,14.4,Yes,Yes
8/18/2014,11,15.7,94,8,13.8,Yes,Yes
8/19/2014,12.8,17.7,69,7,15.5,Yes,Yes
8/20/2014,9.5,17.1,68,7,12.5,Yes,Yes
8/21/2014,9.4,18.1,86,7,11.7,Yes,Yes
8/22/2014,11.2,19.6,88,6,13.2,Yes,Yes
8/23/2014,9.9,19.3,92,5,11.8,Yes,Yes
8/24/2014,11.1,19.4,88,4,13,Yes,No
8/25/2014,10.5,19.3,81,0,13.7,No,Yes
8/26/2014,11.6,15.6,93,8,13.6,Yes,Yes
8/27/2014,13.4,19.8,80,7,15.3,Yes,Yes
8/28/2014,12.3,19.7,81,2,15.3,Yes,Yes
8/29/2014,9.4,18,85,7,12.1,Yes,Yes
8/30/2014,12,16.1,89,8,12.5,Yes,Yes
8/31/2014,11.7,20.8,67,1,14.8,Yes,No
9/1/2014,10.7,23.6,77,4,14.6,No,No
9/2/2014,14.1,18.4,59,5,15.8,No,Yes
9/3/2014,8.9,16.7,52,6,13.1,Yes,No
9/4/2014,9.8,17.6,53,3,13.4,No,Yes
9/5/2014,8.8,18.2,72,3,13.2,Yes,Yes
9/6/2014,10.3,19.1,92,7,12.3,Yes,Yes
9/7/2014,11.2,19,90,7,12.5,Yes,No
9/8/2014,10.9,19.5,93,1,12.2,No,No
9/9/2014,12.2,23.1,56,1,19.3,No,Yes
9/10/2014,14,24.4,84,7,14.8,Yes,No
9/11/2014,12.1,25.8,36,1,18.1,No,No
9/12/2014,13.9,18.4,67,7,14.7,No,No
9/13/2014,12.9,17.6,80,7,14.4,No,No
9/14/2014,12.9,22.6,69,0,17.3,No,No
9/15/2014,13.1,20.1,68,1,17.7,No,No
9/18/2014,12.2,20.5,33,1,15.6,No,No
9/19/2014,9.2,22.2,50,7,14.7,No,No
9/20/2014,9.1,20.3,50,1,15.4,No,No
9/21/2014,10.9,20.9,71,6,15.4,No,No
9/22/2014,12.3,20.2,55,4,16.9,No,No
9/23/2014,10.9,21.2,58,0,17.2,No,No
9/24/2014,11.7,22.2,66,0,18.5,No,No
9/25/2014,17.4,24.6,60,7,20,No,Yes
9/26/2014,14.3,21.7,59,5,18.8,Yes,No
9/27/2014,13,22.8,53,5,18.8,No,No
9/28/2014,11.6,25.4,54,0,20.4,No,No
9/29/2014,16.5,32.9,29,2,25.2,No,No
9/30/2014,16.6,33.5,42,4,23.7,No,No
10/1/2014,15.6,22.1,19,1,18.2,No,No
10/2/2014,10.4,24.9,45,1,17.6,No,No
10/3/2014,12.8,21.1,63,4,19,No,No
10/4/2014,16.4,21.9,73,7,19.2,No,No
10/5/2014,14,33.8,65,1,18.4,No,No
10/6/2014,17.3,26,67,7,19.7,No,No
10/7/2014,19.7,27.9,44,7,24.1,No,Yes
10/8/2014,15.1,21.1,80,7,16.7,Yes,No
10/9/2014,14.4,21.2,61,1,18.6,No,No
10/10/2014,14,22.8,53,6,20.2,No,No
10/11/2014,14.4,26.8,61,1,19.9,No,No
10/12/2014,17,24.7,66,0,20.3,No,No
10/13/2014,17.9,26.2,60,7,22.5,No,Yes
10/14/2014,13.2,17.6,49,6,14.9,Yes,Yes
10/15/2014,10.6,16,79,8,11.6,Yes,No
10/16/2014,9,23.4,61,2,14.3,No,No
10/17/2014,12.2,20.8,75,7,15.2,No,No
10/18/2014,12.9,20.4,66,7,15.3,No,No
10/19/2014,12.4,23.9,57,1,18.6,No,No
10/20/2014,15.8,20.8,59,7,19.8,No,No
10/21/2014,15,18.7,50,8,17.4,No,No
10/22/2014,15,21.3,54,7,17.8,No,No
10/23/2014,14.5,28,64,3,19.7,No,No
10/24/2014,18.6,26.4,78,6,22,No,No
10/25/2014,18.5,29.9,81,1,21,No,No
10/26/2014,18.5,32.5,64,0,23.5,No,No
10/27/2014,19.4,31.6,60,5,23.2,No,No
10/28/2014,15.9,28.9,36,2,21.7,No,No
10/29/2014,16.6,24.6,35,1,22.6,No,No
10/30/2014,15.5,30.8,61,2,21.1,No,No
11/2/2014,13.7,23.5,26,1,16.8,Yes,No
11/3/2014,13.8,21.5,52,3,17,No,No
11/4/2014,16.1,21.8,60,7,20.4,No,No
11/5/2014,17.7,23.5,67,7,20.7,No,Yes
11/6/2014,15.5,23.2,64,6,20.1,Yes,No
11/7/2014,16.5,22.1,54,4,20.6,No,No
11/8/2014,14.4,23.1,61,2,21.4,No,No
11/9/2014,16.5,26.2,60,1,23.1,No,No
11/10/2014,18.7,23.6,73,8,20.7,No,No
11/11/2014,16.6,23.2,51,6,21.3,No,No
11/12/2014,16.4,22.2,66,6,18.8,No,No
11/13/2014,18.5,23.5,64,7,20,No,No
11/14/2014,17.7,32.2,69,3,23.3,No,No
11/15/2014,18.9,24.1,60,8,20.1,No,Yes
11/16/2014,18.1,28.5,87,8,18.2,Yes,No
11/17/2014,15.2,25.5,38,2,21.3,No,No
11/18/2014,18.6,26.7,60,3,22.3,No,No
11/19/2014,18.1,24.9,65,7,21.9,No,No
11/20/2014,18.8,31.1,56,7,24.8,No,No
11/21/2014,22.1,33.9,36,2,31,No,No
11/22/2014,19.1,26.3,50,4,23.6,No,No
11/23/2014,19.6,30.1,62,3,24.9,No,No
11/24/2014,21.1,30.2,71,6,23.5,No,Yes
11/25/2014,21.8,24.7,65,7,24,Yes,No
11/26/2014,19.3,23.3,58,6,21.5,No,No
11/30/2014,19.1,26.8,64,2,23.8,No,Yes
12/1/2014,19.6,26.8,59,6,25.1,Yes,Yes
12/2/2014,19,28.9,71,6,23.7,Yes,No
12/3/2014,21.6,29.3,68,4,26.2,No,Yes
12/4/2014,20,26.9,80,7,22.7,Yes,Yes
12/5/2014,19.6,27.2,64,7,24.3,Yes,Yes
12/6/2014,20.5,26.7,70,6,23.4,Yes,Yes
12/7/2014,18.7,27.2,68,2,24.5,Yes,Yes
12/8/2014,18.9,32,81,6,22,Yes,No
12/9/2014,21.1,23.8,71,7,22.5,No,No
12/10/2014,20.4,25.3,73,6,22.5,No,Yes
12/11/2014,20.7,22,92,7,21.7,Yes,Yes
12/13/2014,16.7,24.1,53,5,20.6,No,No
12/14/2014,15.3,24.4,69,5,20,No,No
12/15/2014,17.8,25.9,54,1,24.3,No,No
12/16/2014,20,25,60,7,22.1,No,No
12/17/2014,19.2,23.8,61,2,21.2,No,No
12/18/2014,18.3,25.3,80,8,19.1,No,No
12/19/2014,18.2,24.1,53,1,21.2,No,No
12/20/2014,18,23.1,51,5,20.7,No,No
12/21/2014,16.8,25.7,65,1,22.5,No,No
12/22/2014,20.5,26.4,63,3,24.8,No,No
12/23/2014,20.7,26.1,84,7,21.1,No,Yes
12/24/2014,21,24.3,82,7,22.4,Yes,No
12/25/2014,19.8,26.8,77,7,23.2,No,Yes
12/26/2014,19.9,30.4,67,3,24.1,Yes,No
12/27/2014,18.8,21.7,50,7,20.6,No,No
12/28/2014,18.9,24.2,75,7,20.2,No,No
12/29/2014,17.7,27.3,62,1,23.6,No,No
12/30/2014,19.4,28.1,59,0,23.4,No,No
12/31/2014,19.3,25.2,64,5,22.2,No,No
1/1/2015,21.4,28.4,68,1,25.2,No,No
1/2/2015,21.2,28.5,78,7,23.2,No,No
1/3/2015,22,28.8,76,3,26.3,No,No
1/4/2015,22.4,30.4,69,1,26.9,No,No
1/5/2015,20.5,26.3,82,7,21.8,No,No
1/6/2015,21.3,28.2,80,5,24.4,No,No
1/7/2015,22.8,29.3,64,3,27.1,No,No
1/8/2015,21.2,28,55,1,25.8,No,No
1/9/2015,21.8,29.9,72,1,25.7,No,No
1/10/2015,22,28.7,81,7,24.3,No,Yes
1/11/2015,20.6,22.9,96,8,21.1,Yes,Yes
1/12/2015,20.4,24.4,76,7,22.9,Yes,Yes
1/13/2015,18.9,28.8,94,6,21.2,Yes,No
1/14/2015,21.1,34.2,55,1,28.6,No,No
1/15/2015,22,29,45,2,26.1,No,No
1/16/2015,21.2,27.6,67,3,24.7,No,No
1/17/2015,20.7,35.7,35,0,27,No,No
1/18/2015,20.7,29.1,73,5,24.5,No,No
1/19/2015,20.9,22.7,66,8,21.7,No,Yes
1/20/2015,18.1,24.8,88,8,20.3,Yes,Yes
1/21/2015,19.7,28,78,5,24.4,Yes,No
1/22/2015,22.5,28.3,68,5,26.4,No,No
1/23/2015,22.4,29.1,74,7,25.8,No,No
1/24/2015,22.7,29.1,69,1,26.7,No,No
1/25/2015,21.6,34.4,77,2,25,No,No
1/26/2015,20.2,20.4,84,8,20.4,No,Yes
1/27/2015,18.9,20.4,96,8,19.2,Yes,Yes
1/28/2015,17.3,20.5,95,8,17.9,Yes,Yes
1/29/2015,14.6,24.3,54,3,19,Yes,No
1/30/2015,15.2,27.3,43,1,19.6,No,No
1/31/2015,17,26.1,59,2,21.4,No,No
2/1/2015,19.3,26.6,75,7,22,No,Yes
2/2/2015,18,25,81,7,19.6,Yes,No
2/3/2015,18.5,26.5,72,5,20.1,No,Yes
2/4/2015,17.3,25.6,70,7,20.1,Yes,Yes
2/5/2015,18.6,24.3,59,7,21.9,Yes,No
2/6/2015,17.6,25.6,80,7,20.5,No,No
2/7/2015,18.8,26.5,77,8,20.3,No,No
2/8/2015,18.9,32.1,71,0,23.3,No,No
2/9/2015,22.7,25.9,76,7,23.7,No,No
2/10/2015,21.5,28.2,82,5,24,No,No
2/11/2015,22.8,28.6,72,6,25.8,No,No
2/12/2015,21,28.8,62,1,26.1,No,Yes
2/13/2015,20.4,28.1,94,7,22.1,Yes,Yes
2/14/2015,20.4,27.2,82,2,23.1,Yes,No
2/15/2015,20.3,29.4,85,7,22.4,No,No
2/16/2015,22.1,28,62,3,25.4,No,No
2/17/2015,21.9,27.8,59,3,25.7,No,No
2/18/2015,22.2,27.6,59,2,26.4,No,No
2/19/2015,22.2,27.6,88,7,23,No,No
2/20/2015,21.7,26.8,82,7,23.8,No,No
2/21/2015,20.5,25.6,88,8,22.9,No,Yes
2/22/2015,20.7,27.4,82,3,23.8,Yes,No
2/23/2015,22.4,27.6,76,5,24.1,No,No
2/24/2015,22.2,25.6,89,7,23.3,No,No
2/25/2015,20.1,23.8,76,7,22.2,No,Yes
2/26/2015,19.9,25.8,86,7,21.5,Yes,Yes
2/27/2015,20,27.5,97,6,21.1,Yes,No
2/28/2015,20.1,27,78,7,23.3,No,No
3/1/2015,22,36.4,69,1,26.2,No,Yes
3/2/2015,18.2,24.6,70,6,20.1,Yes,No
3/3/2015,16.8,27.7,60,1,22.5,No,No
3/4/2015,21.5,27.9,79,5,23.7,No,No
3/5/2015,20.4,28.6,28,4,25.2,No,No
3/6/2015,16.2,30.9,44,5,21.1,No,No
3/7/2015,19.3,25.4,89,4,19.8,No,No
3/8/2015,19.6,27.6,87,7,21,No,No
3/9/2015,20.3,31.2,75,0,23.7,No,No
3/10/2015,21.1,24.5,79,7,22.8,No,No
3/11/2015,21.3,27.9,85,6,22.5,No,No
3/12/2015,20,28.7,76,5,25,No,No
3/13/2015,20.1,21.9,70,7,20.8,No,Yes
3/14/2015,15.8,24.5,73,1,20.1,Yes,No
3/15/2015,17.7,24.9,75,6,21.8,No,Yes
3/16/2015,16.3,23.6,77,7,17.9,Yes,No
3/17/2015,15.3,24.4,63,3,20.4,No,No
3/18/2015,19.7,29.9,76,7,22.5,No,No
3/19/2015,19.6,28.9,72,2,22.8,No,No
3/20/2015,20,31.4,75,1,23.8,No,Yes
3/21/2015,18.3,23.1,75,7,19.6,Yes,Yes
3/22/2015,18.6,24.4,71,7,22.2,Yes,Yes
3/23/2015,18.4,26.5,81,1,22.8,Yes,No
3/24/2015,20.6,27.6,86,7,22.2,No,Yes
3/25/2015,15,24.8,72,1,18,Yes,No
3/26/2015,16.9,28.7,70,1,20.4,No,No
3/27/2015,14.7,27.6,34,1,17.2,No,No
3/28/2015,14.7,24.5,39,1,18.5,No,No
3/29/2015,15.2,24.7,78,7,17.3,No,No
3/30/2015,17.3,23.9,84,8,19.1,No,Yes
3/31/2015,17.3,24.1,93,7,19.7,Yes,Yes
4/1/2015,17.8,25.3,95,1,18.8,Yes,No
4/2/2015,18.5,27.9,86,7,20.3,No,No
4/3/2015,17.9,19,91,8,18.1,No,Yes
4/4/2015,17.7,20.1,95,8,18,Yes,Yes
4/5/2015,15.5,25.9,76,4,19.9,Yes,No
4/6/2015,15.8,24.9,81,1,19.9,No,No
4/7/2015,15.1,23,67,6,20,No,Yes
4/8/2015,14.2,22.3,43,3,18.3,Yes,No
4/9/2015,15.3,22.2,49,3,18.6,No,No
4/10/2015,14.7,22.4,82,7,16.8,No,Yes
4/11/2015,15.6,22.7,94,7,17.5,Yes,No
4/12/2015,14.8,23.5,80,5,18.7,No,No
4/13/2015,14.8,22.2,65,3,19.1,No,No
4/14/2015,14.5,22.4,63,5,18.2,No,No
4/15/2015,15,24.2,72,7,18.6,No,No
4/16/2015,17.7,31.7,67,6,21.6,No,Yes
4/17/2015,19.9,23.7,86,7,21,Yes,No
4/18/2015,19.7,28.6,71,7,23.7,No,Yes
4/19/2015,18,22.5,50,6,19.4,Yes,Yes
4/20/2015,13.6,17.2,96,8,15,Yes,Yes
4/21/2015,14.5,17.7,87,8,14.9,Yes,Yes
4/22/2015,14.1,17.9,98,8,16.1,Yes,Yes
4/23/2015,14.3,23.8,98,4,16.4,Yes,No
4/24/2015,15,25.1,89,4,17.3,No,No
4/25/2015,14.4,25.9,78,3,17.2,No,Yes
4/26/2015,12.7,17.1,81,6,13.8,Yes,Yes
4/27/2015,12.5,20.9,59,1,15.3,Yes,No
4/28/2015,10.3,20.9,63,1,14,No,No
4/29/2015,10.6,18.9,81,6,14,No,Yes
4/30/2015,14,20.9,92,8,16,Yes,Yes
5/1/2015,14.1,21.7,98,8,16.7,Yes,Yes
5/2/2015,16.6,23,79,7,21.7,Yes,Yes
5/3/2015,18.9,20.9,98,8,19,Yes,No
5/4/2015,17.3,21.8,83,7,18.3,No,No
5/5/2015,14.7,27.5,84,4,19,No,No
5/6/2015,13.4,21,41,0,15.3,No,No
5/7/2015,11.5,20.3,51,1,15.1,No,No
5/8/2015,11.1,21,51,1,13.8,No,No
5/9/2015,11.4,21,52,1,14.5,No,No
5/10/2015,11.3,21.2,49,1,15.4,No,No
5/11/2015,15.4,21.9,48,1,16.8,No,No
5/12/2015,12.2,22.5,56,0,16.2,No,No
5/13/2015,13.2,17.3,42,1,13.9,No,Yes
5/14/2015,7.9,19.3,49,1,11.3,Yes,No
5/15/2015,10.2,20,59,1,14.2,No,No
5/16/2015,13,20.8,87,3,15.1,No,No
5/17/2015,11.1,20.5,89,3,13,No,No
5/18/2015,11.5,19.3,91,7,13.8,No,No
5/19/2015,13.8,21.5,84,8,16.9,No,No
5/20/2015,16.2,25.4,79,7,17.4,No,No
5/21/2015,14.5,21.8,67,1,16.5,No,Yes
5/22/2015,13,17.7,94,8,15.2,Yes,Yes
5/23/2015,10.2,19,69,3,11.8,Yes,No
5/24/2015,8.3,20.3,87,3,10.1,No,No
5/25/2015,9.4,19.5,84,7,11.4,No,No
5/26/2015,8.5,19,77,3,10.4,No,No
5/27/2015,10.4,21.6,69,6,13.1,No,No
5/28/2015,11.7,21,82,1,13.6,No,No
5/29/2015,13.6,19.2,79,8,17.3,No,No
5/30/2015,11.1,18.3,84,7,13.1,No,No
5/31/2015,11.5,15,78,8,12.1,No,No
6/1/2015,10.1,15.9,47,5,13.4,No,No
6/2/2015,6.1,16.6,47,1,9.5,No,No
6/3/2015,6.1,18.4,64,1,8.8,No,No
6/4/2015,7.4,19,82,3,8.9,No,No
6/5/2015,8.9,17.7,69,7,10.2,No,No
6/6/2015,10.1,21,66,2,11.9,No,No
6/7/2015,9.3,22.6,89,1,10.8,No,No
6/8/2015,10.8,22.9,67,5,14.8,No,No
6/9/2015,13.6,22.6,57,6,17.1,No,Yes
6/10/2015,12.8,14.6,94,7,12.9,Yes,Yes
6/11/2015,11.7,16.1,83,7,13.3,Yes,No
6/12/2015,12.6,19.4,88,7,13.5,No,No
6/13/2015,13.1,19.7,85,7,13.8,No,No
6/14/2015,9.5,19.9,88,4,11.2,No,No
6/15/2015,10.9,16.9,85,7,12.9,No,Yes
